Text,Marked,Labels
ஒப்புதல்சிகிச்சை,ஒப்புதல் + சிகிச்சை, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
உதிரிபலம்,உதிரி + பலம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
காட்சிமுனைவு,காட்சி + முனைவு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பரிமாணவிசாரணை,பரிமாணம் + விசாரணை, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
இயந்திரபட்டம்,இயந்திரம் + பட்டம், NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
கோபம் நிறைவு,கோபம் + நிறைவு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
நேரடியுத்தரவாதம்,நேரடி + உத்தரவாதம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
தோற்றவளர்ச்சி,தோற்றம் + வளர்ச்சி, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
வணிகம்பட்டியல்,வணிகம் + பட்டியல், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
நிலைத்திறன்,நிலை + பெற்று, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பக்கம்கவனம்,பக்கம் + கவனம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
படிகணிப்பு,படி + கணிப்பு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
ஊர்முகவரி,ஊர் + முகவரி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
சந்தியுத்தி,சந்தி + உத்தி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
குற்றமிரசாயனம்,குற்றம் + இரசாயனம், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
தாவரங்காடு,தாவரம் + காடு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பொதிபரிசு,பொதி + பரிசு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிலவிளக்கம்,நிலம் + விளக்கம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
அணுகல்பரிமாற்றம்,அணுகல் + பரிமாற்றம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
வசதிஅமைப்பு,வசதி + அமைப்பு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
சமயநிலை,சமயம் + நிலை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சிகப்புவிளக்கன்,சிகப்பு + விளக்கன், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
கடலாலய,கடல் + அலை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பச்சைமலை,பச்சை + மலை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பனிக்காடுவனம்,பனிக்காடு + வனம், NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூமந்தி,பூ + மந்தி, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மண்வாசனை,மண் + வாசனை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கதிரொளி,கதிர் + ஒளி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மழைப்பாடல்,மழை + பாடல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
செம்மணல்கடல்,செம்மணல் + கடல், NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிலவேளாண்மை,நிலம் + வேளாண்மை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
வெள்ளிவிளக்கம்,வெள்ளி + விளக்கம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
அரும்புமலர்,அரும்பு + மலர், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
குரலொலி,குரல் + ஒலி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மலையோடம்,மலை + ஓடம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சூரியொளி,சூரியன் + ஒளி, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மரக்கொடி,மரம் + கொடி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
தோட்டம்பூ,தோட்டம் + பூ, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
கடல்வானம்,கடல் + வானம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
செம்புப்பாத்திரம்,செம்பு + பாத்திரம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
மழைமண்,மழை + மண், NSP NSP NSP NSP SP NSP NSP NSP NSP
முத்துக்கதிர்,முத்து + கதிர், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நீர்வளம்சேமிப்பு,நீர்வளம் + சேமிப்பு, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
செழிப்புநிலம்,செழிப்பு + நிலம், NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பூமணம்,பூ + மணம், NSP NSP NSP SP NSP NSP NSP NSP NSP
சூரியனகம்,சூரியன் + அகம், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனிக்குளம்,பனி + குளம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வனவழி,வனம் + வழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
புலிக்காடு,புலி + காடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மழைமரம்,மழை + மரம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பொன்னோடம்,பொன் + ஓடம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பழவிற்றல்,பழம் + விற்றல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பொன்மொட்டை,பொன் + மொட்டை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
கல்ல்கோவில்,கல் + கோவில், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
வண்டிப்பாதை,வண்டி + பாதை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்நிலா,கதிர் + நிலா, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூமழை,பூ + மழை, NSP NSP NSP SP NSP NSP NSP NSP
வெண்ணிறந்தகடு,வெண்ணிறம் + தகடு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
செம்புசுவர்,செம்பு + சுவர், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மணல்திரை,மணல் + திரை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்விளக்கு,கதிர் + விளக்கு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
புயல்மழை,புயல் + மழை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மலர்மாலை,மலர் + மாலை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனிவானம்,பனி + வானம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மலைக்கிணறு,மலை + கிணறு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கதிர்கலை,கதிர் + கலை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கடலோய்வு,கடல் + ஓய்வு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வெள்ளித்தட்டு,வெள்ளி + தட்டு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பூத்தாமரை,பூ + தாமரை, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மஞ்சள்பொடி,மஞ்சள் + பொடி, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வண்ணங்காற்று,வண்ணம் + காற்று, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பச்சைசெடி,பச்சை + செடி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
தாவரம்பூ,தாவரம் + பூ, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
மழைக்காற்று,மழை + காற்று, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பறவைக்கூட்டம்,பறவை + கூட்டம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
வெண்கதிர்கதிரவன்,வெண்கதிர் + கதிரவன், NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
குரங்குகாடு,குரங்கு + காடு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலர்நிலம்,மலர் + நிலம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
குரல்கதிர்,குரல் + கதிர், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மலைய்மழை,மலை + மழை, NSP NSP NSP NSP SP NSP NSP NSP NSP
அரிப்புலி,அரி + புலி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மண்ணின்‌மணம்,மண்ணின் + மணம், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனையோலை,பனை + ஓலை, NSP NSP NSP NSP SP NSP NSP NSP NSP
பூதிராட்சை,பூ + திராட்சை, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
நிலாகதிர்,நிலா + கதிர், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பனித்துளி,பனி + துளி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மழைநேரம்,மழை + நேரம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வெள்ளிக்கதிர்,வெள்ளி + கதிர், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பனிக்காடுமலர்,பனிக்காடு + மலர், NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கடலொலிகை,கடல் + ஒலிகை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கதிர்போகம்,கதிர் + போகம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மரவெயில்,மரம் + வெயில், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
செம்புக்கிணறு,செம்பு + கிணறு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பனிக்காடுபொறி,பனிக்காடு + பொறி, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வண்ணமாடை,வண்ணம் + ஆடை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கடல்சீமை,கடல் + சீமை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலர்தாங்கி,மலர் + தாங்கி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
சிகப்புமரம்,சிகப்பு + மரம், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிலாவழி,நிலா + வழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
கதிர்கொடி,கதிர் + கொடி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
செந்நிறம்மண்,செந்நிறம் + மண், NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பஞ்சுபருத்தி,பஞ்சு + பருத்தி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
குரங்குப்பனை,குரங்கு + பனை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மலைய்காற்று,மலை + காற்று, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பூதென்றல்,பூ + தென்றல், NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
வானமலர்,வானம் + மலர், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பொன்வெளிச்சம்,பொன் + வெளிச்சம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
மழைவிளக்கம்,மழை + விளக்கம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
பசுமாடு,பசு + மாடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூவனம்,பூ + வனம், NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்தோப்பு,கதிர் + தோப்பு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பச்சைக்கிணறு,பச்சை + கிணறு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மழைப்பாதை,மழை + பாதை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனிக்காடுமழை,பனிக்காடு + மழை, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
மரவேலி,மரம் + வேலி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூவாடை,பூ + வாடை, NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்வேர்கள்,கதிர் + வேர்கள், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
கடல்வண்ணம்,கடல் + வண்ணம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பசுமைநிலம்,பசுமை + நிலம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மழைத்துளி,மழை + துளி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மஞ்சள்பானை,மஞ்சள் + பானை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்மயில்,கதிர் + மயில், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மழைவேலி,மழை + வேலி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூப்பொழில்,பூ + பொழில், NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
வான்கதிர்,வான் + கதிர், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பனிநதி,பனி + நதி, NSP NSP NSP NSP SP NSP NSP NSP NSP
மலைகோவில்,மலை + கோவில், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பசுவயல்,பசு + வயல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிலமுறை,நிலம் + முறை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
செம்மண்பாதை,செம்மண் + பாதை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனிமணல்,பனி + மணல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்நிலம்,கதிர் + நிலம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மரவீடு,மரம் + வீடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலர்வனம்,மலர் + வனம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கடல்பக்கம்,கடல் + பக்கம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பூவலை,பூ + அலை, NSP NSP NSP SP NSP NSP NSP NSP
குரங்குதாவரம்,குரங்கு + தாவரம், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பனிகோடு,பனி + கோடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கதிர்சங்கு,கதிர் + சங்கு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிலாதூண்,நிலா + தூண், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மழைவண்டி,மழை + வண்டி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மரங்காடு,மரம் + காடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
செடிபூ,செடி + பூ, NSP NSP NSP NSP NSP SP NSP NSP NSP
பனிக்காற்று,பனி + காற்று, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பூஒலி,பூ + ஒலி, NSP NSP NSP SP NSP NSP NSP NSP
மழைத்தோப்பு,மழை + தோப்பு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
முத்துத்துளி,முத்து + துளி, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மலைய்பொறி,மலை + பொறி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பசுபுல்,பசு + புல், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூசுவை,பூ + சுவை, NSP NSP NSP SP NSP NSP NSP NSP NSP
மரநிழல்,மரம் + நிழல், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மழைப்பனிக்காடு,மழை + பனிக்காடு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
செடிவனம்,செடி + வனம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூதரை,பூ + தரை, NSP NSP NSP SP NSP NSP NSP NSP
நிலாவேலி,நிலா + வேலி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பனிமழை,பனி + மழை, NSP NSP NSP NSP SP NSP NSP NSP NSP
